       p2p2       
 KB/s in  KB/s out
 1163.15   1554.74
 1789.13   1795.31
 1804.36   1321.24
  963.98   1343.93
 1291.57   1667.17
       p2p2       
 KB/s in  KB/s out
 1309.74   1446.89
 2355.47   1680.90
 1124.98   1442.27
 1215.48   1629.68
 1000.54   1118.14
 1259.93   1159.09
 1332.76    883.03
 1264.59    634.99
  699.31    702.50
  916.29    881.37
  704.83    701.55
  646.07    640.01
  672.64    671.79
  659.79    663.16
  826.90    828.45
  798.05    895.05
 1241.27   1284.83
  979.92   1366.59
 1060.23   1450.69
 1130.37   1520.62
 1368.83   1679.20
 2000.41   1857.56
       p2p2       
 KB/s in  KB/s out
 1578.19   1358.31
 1203.32   1584.76
 1040.60   1422.77
 1580.13   1688.95
 2155.14   1550.68
 1068.48   1426.40
  943.44   1258.46
 1097.21   1485.05
 1146.30   1497.21
 2051.19   1824.86
 1535.39   1274.46
  859.93   1186.35
 1156.16   1646.57
 1429.01   1548.53
 2436.17   1779.78
  874.80   1277.47
 1031.50   1408.83
 1072.61   1472.95
 1273.78   1594.30
 2094.51   1805.47
 1622.92   1434.49
  878.35   1228.51
       p2p2       
 KB/s in  KB/s out
 1262.18   1630.21
 1411.81   1428.03
 1210.05   1665.37
 1788.84    887.31
  833.83   1170.46
 1067.26   1426.28
 1446.88   1729.91
 2155.05   1783.50
 1256.02   1285.50
  894.50   1227.09
 1016.81   1288.42
 1240.71   1697.22
 1776.99   1853.05
 1892.55   1377.59
  911.62   1278.96
 1236.47   1555.89
 1238.42   1498.71
 2139.44   1762.32
 1565.09   1663.65
  987.20   1449.08
 1259.04   1515.37
 1076.63   1557.48
       p2p2       
 KB/s in  KB/s out
 1693.68   1837.57
 1897.07   1308.47
 1102.15   1435.05
  928.18   1214.17
 1315.20   1508.61
 2205.29   1738.21
 1163.48   1392.31
 1039.78   1408.60
 1138.96   1472.43
 1322.49   1704.00
 1705.86   1709.01
 1890.21   1492.75
  862.48   1218.97
 1163.84   1534.08
 1272.70   1505.98
 2264.73   1696.27
 1094.76   1213.85
  903.49   1212.26
  942.20   1266.32
 1077.99   1478.11
 1604.33   1591.84
 1887.73   1439.96
       p2p2       
 KB/s in  KB/s out
  796.85   1211.75
  990.85   1380.92
 1371.56   1498.70
 2324.22   1738.32
 1276.11   1559.35
  883.90   1262.02
 1063.52   1461.58
 1231.13   1521.25
 1855.88   1689.76
 1634.23   1244.24
  930.46   1335.71
  858.75   1211.74
 1460.24   1759.69
 2441.34   1855.12
 1173.01   1447.04
 1009.23   1422.29
  856.63   1281.31
 1382.30   1724.60
 1733.02   1684.49
 2080.31   1666.68
 1143.52   1575.01
 1030.85   1435.16
       p2p2       
 KB/s in  KB/s out
 1627.61   1871.01
 2087.48   1589.24
 1162.75   1289.32
 1028.15   1376.65
  953.02   1363.06
 1352.47   1710.11
 1791.83   1706.49
 1678.74   1361.07
 1082.16   1607.28
  900.78   1193.02
 1485.10   1718.23
 2301.61   1672.88
  886.85   1245.69
 1233.68   1634.13
 1317.63   1603.16
 1287.87   1601.26
 1660.01   1613.66
 1628.90   1265.55
  906.15   1280.07
 1031.42   1386.00
 1476.78   1744.26
 2335.54   1676.53
       p2p2       
 KB/s in  KB/s out
  898.91   1304.01
 1219.15   1538.23
 1149.37   1479.31
 1156.29   1312.17
 2210.00   1596.43
 1228.50   1449.59
  969.33   1305.55
 1177.43   1494.22
 1248.60   1632.03
 1801.59   1772.57
 1843.11   1427.32
  693.03   1102.86
 1048.04   1500.12
 1394.29   1553.13
 2148.25   1519.80
 1019.06   1285.87
  992.06   1423.10
 1218.15   1562.14
 1083.04   1471.33
 1670.50   1536.50
 1869.95   1486.39
  983.93   1344.89
       p2p2       
 KB/s in  KB/s out
 1060.04   1318.31
 1636.85   1722.83
 1930.43   1396.44
 1108.38   1437.61
 1090.68   1531.18
  916.97   1277.87
 1311.30   1596.81
 2196.08   1720.80
 1543.02   1649.10
 1034.94   1364.94
 1163.68   1379.78
 1849.60   1773.19
 1466.56   1627.55
 1480.54   1410.88
 1207.04   1574.87
 1081.59   1560.99
 1473.52   1730.41
 2182.25   1729.77
 1396.36   1432.48
  856.92   1253.24
 1197.38   1340.04
 1413.12   1623.88
       p2p2       
 KB/s in  KB/s out
 1241.16   1603.44
 1993.05   1510.53
 1310.14   1603.63
 1010.61   1340.00
 1240.84   1491.53
 2551.85   1934.25
 1017.74   1348.02
 1017.10   1385.44
 1186.53   1552.87
 1142.43   1542.26
 1757.11   1696.09
 1669.35   1277.52
 1010.01   1412.07
 1026.06   1396.13
 1654.34   1753.15
 2225.37   1711.50
 1349.90   1560.97
 1098.85   1454.72
 1092.19   1474.36
 1200.80   1617.72
 1789.93   1559.74
 1683.24   1439.19
       p2p2       
 KB/s in  KB/s out
 1146.15   1483.68
 1097.20   1524.73
 1338.80   1583.55
 2300.69   1646.31
 1073.41   1341.91
 1113.95   1500.54
 1017.03   1398.30
 1204.78   1483.62
 1917.41   1679.92
 1942.75   1679.94
 1082.74   1483.22
 1085.20   1533.26
 1295.95   1553.07
 2405.80   1725.39
  874.23   1216.97
 1108.82   1464.49
 1161.97   1565.63
 1192.47   1520.73
 1969.10   1616.97
 1531.17   1372.62
 1025.42   1413.16
  945.12   1290.89
       p2p2       
 KB/s in  KB/s out
 1553.20   1620.10
 2375.82   1863.31
 1022.11   1333.56
  987.82   1339.31
 1011.85   1425.09
 1359.19   1698.51
 2100.25   1755.21
 1374.77   1423.34
  895.54   1279.94
 1128.14   1327.47
 1328.58   1573.59
 1655.91   1938.92
 1807.81   1368.83
  993.10   1363.44
 1057.25   1442.32
 1173.26   1388.66
 2304.92   1850.45
 1383.05   1417.98
  853.07   1296.89
 1189.32   1365.93
 1318.56   1448.06
 1265.15   1588.08
       p2p2       
 KB/s in  KB/s out
 1750.73   1340.88
 1092.13   1465.02
 1032.53   1397.79
 1091.75   1408.76
 2288.83   1729.37
 1282.10   1437.83
 1048.71   1480.09
  936.33   1141.52
 1607.93   1494.35
 1249.46   1823.31
 1690.11   1250.87
  948.78   1346.24
 1004.73   1362.86
 1500.78   1678.24
 2210.98   1662.89
  965.94   1261.42
  907.15   1274.88
 1212.58   1500.40
 1080.63   1533.70
 1794.53   1528.55
 1435.95   1211.04
 1076.61   1414.55
       p2p2       
 KB/s in  KB/s out
  852.44   1222.93
 1413.70   1637.75
 2529.79   1811.84
 1058.45   1476.88
  887.10   1256.53
  940.39   1246.09
 1137.55   1538.18
 1759.66   1439.21
 1579.93   1345.50
  884.10   1262.33
  946.21   1274.93
 1288.70   1522.65
 2484.37   1806.41
 1118.76   1431.20
  713.19   1064.73
  915.84   1330.00
 1126.59   1399.44
 1941.01   1619.34
 1560.33   1481.70
  851.02   1240.85
 1241.36   1469.99
 1551.78   1579.36
       p2p2       
 KB/s in  KB/s out
 1989.51   1538.22
  793.92   1245.92
 1032.28   1400.51
 1115.38   1472.48
 1258.86   1500.80
 2024.96   1552.67
 1499.44   1616.97
  897.02   1293.84
 1178.29   1525.58
 1551.56   1462.01
 2042.01   1748.67
  774.82   1100.55
  962.07   1288.58
  902.93   1288.40
 1303.54   1617.94
 2563.60   1974.11
  993.35   1208.86
  823.54   1129.69
  950.27   1327.50
 1085.18   1441.72
 2021.76   1656.48
 1459.61   1311.72
       p2p2       
 KB/s in  KB/s out
  927.42   1337.70
 1186.72   1451.13
 1325.81   1509.39
 1999.18   1457.84
 1062.23   1422.67
  894.12   1305.56
  902.16   1356.70
 1551.37   2119.03
 2139.32   1685.19
  955.24    578.23
  729.33    691.04
  884.47    740.41
 1081.13    701.54
  954.76    642.74
  836.32    778.93
  510.34    509.50
  640.51    621.67
  655.27    644.59
  730.92    730.11
  533.79    532.51
  723.70    722.61
  403.12    410.44
       p2p2       
 KB/s in  KB/s out
  718.30    713.09
  584.13    580.07
  729.63    728.35
  497.47    504.08
  688.36    686.73
  517.48    517.99
  842.37    833.38
  372.05    377.46
  757.58    752.30
  571.83    586.93
  489.43    477.60
  813.28    810.81
  627.49    638.97
  669.80    663.41
  409.79    407.31
  708.32    705.41
  627.45    631.48
  519.47    510.54
  647.93    652.07
  594.04    600.20
  431.81    427.13
  622.83    634.73
       p2p2       
 KB/s in  KB/s out
  556.92    548.29
  707.39    702.59
  439.82    439.54
  564.39    561.04
  623.60    622.22
  482.77    487.58
  597.95    601.15
  533.34    535.96
  462.00    454.11
  591.40    587.93
  709.82    709.41
