       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  351943.9  69034.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  385157.8  27419.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  354492.7  41657.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  426794.8  116727.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  508301.9  76482.05
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  396162.2  101288.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  340095.8  27500.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  252631.0  36411.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  340781.4  118000.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  273399.0  71738.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  332283.0  238274.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00  710742.7  24743.46
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  649257.0  78795.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  362292.1  17852.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  422574.9  129508.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  391329.4  58025.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  503750.3  97316.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  607720.8  60079.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00  284261.1  69922.33
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  313829.8  11518.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  488439.9  20626.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  604252.9  13868.40
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  373967.8   2546.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  284379.1  34866.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  235345.0   6056.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00  400210.6  13141.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  632423.0  77998.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  437291.5  122057.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  447347.1  70213.65
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  276016.4  27970.09
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  392226.9  46233.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  442414.6  95582.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  504199.7  31903.03
