       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  220918.0  224606.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  366091.8  217522.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  207575.4  112018.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  198800.8  175398.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  320551.9  109447.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  222301.5  142512.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  340587.6  172895.3
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  295783.7  237200.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  412071.2  231760.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  280848.5  221660.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  287897.7  212438.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  339391.1  216267.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  273477.6  153324.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  297826.6  161547.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  445013.1  398030.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  283542.1  211695.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  336818.5  364295.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  281563.1  177885.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  351129.9  270902.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  232229.1  353057.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  221927.3  338950.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  231752.1  348819.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  211258.1  355304.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  311064.6  222988.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  211686.6  329414.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  300770.6  261739.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  446168.7  249538.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  322660.1  191005.8
